"LAKENUMBER_TO_USE"	"Lac"	"Mesure"	"date"	"Green_Algae_ug.L"	"Bluegreen_ug.L"	"Diatoms_ug.L"	"Cryptophyta_ug.L"	"Yellow.sub_ug.L"	"Total_conc_ug.L"	"treatment"	"Year"	"Month"	"Day"
7	"LAC 7"	"Mesure 1"	2020-10-16 14:26:00	36.0966666666667	0	0.453333333333333	0	1.93333333333333	36.5533333333333	"No perch - Control"	2020	10	16
7	"LAC 7"	"Mesure 1"	2020-02-06 14:30:00	3.86666666666667	0.64	2.04333333333333	0.56	2.73666666666667	7.11333333333333	"No perch - Control"	2020	2	6
7	"LAC 7"	"Mesure 1"	2020-11-17 15:10:20	82.6	0	0	0	2.83	82.6	"No perch - Control"	2020	11	17
7	"LAC 7"	"Mesure 1"	2020-03-12 13:58:00	3.80333333333333	0.34	0	0	2.28	4.14333333333333	"No perch - Control"	2020	3	12
7	"LAC 7"	"Mesure 1"	2020-12-10 14:41:00	31.5666666666667	0	2.52666666666667	0	3.43333333333333	34.0933333333333	"No perch - Control"	2020	12	10
7	"LAC 7"	"Mesure 1"	2020-05-11 14:42:00	2.71333333333333	0.31	0.83	0	1.85666666666667	3.85666666666667	"No perch - Control"	2020	5	11
7	"LAC 7"	"Mesure 1"	2020-06-22 14:49:00	4.54	0	5.99	0	0.903333333333333	10.5266666666667	"No perch - Control"	2020	6	22
8	"LAC 8"	"Mesure 1"	2020-08-17 14:35:00	17.9166666666667	0	29.6366666666667	0	0.473333333333333	47.5533333333333	"No perch - Phosphorus"	2020	8	17
8	"LAC 8"	"Mesure 1"	2020-10-16 14:28:00	79.7866666666667	0	0	0	3.75333333333333	79.7866666666667	"No perch - Phosphorus"	2020	10	16
8	"LAC 8"	"Mesure 1"	2020-09-17 14:31:00	25.8666666666667	0	12.8166666666667	0	1.85666666666667	38.6833333333333	"No perch - Phosphorus"	2020	9	17
8	"LAC 8"	"Mesure 1"	2020-12-10 14:43:00	23.9733333333333	1.77	3.2	0.213333333333333	3.91333333333333	29.1633333333333	"No perch - Phosphorus"	2020	12	10
8	"LAC 8"	"Mesure 1"	2020-02-06 14:33:00	4.06333333333333	0.593333333333333	24.4033333333333	0	2.30333333333333	29.06	"No perch - Phosphorus"	2020	2	6
8	"LAC 8"	"Mesure 1"	2020-11-17 15:13:00	36.5	2.63	3.01333333333333	0	4.18	42.1433333333333	"No perch - Phosphorus"	2020	11	17
8	"LAC 8"	"Mesure 1"	2020-01-16 14:45:40	0.753333333333333	1.54	14.67	0	3.56333333333333	16.9666666666667	"No perch - Phosphorus"	2020	1	16
8	"LAC 8"	"Mesure 1"	2020-05-11 14:46:00	3.18666666666667	0	5.21	0	1.13666666666667	8.39666666666667	"No perch - Phosphorus"	2020	5	11
8	"LAC 8"	"Mesure 1"	2020-03-12 14:01:20	2.96	0.223333333333333	8.51	0	2.23666666666667	11.6966666666667	"No perch - Phosphorus"	2020	3	12
8	"LAC 8"	"Mesure 1"	2020-06-22 15:05:00	12.01	0	40.1833333333333	0	0	52.1966666666667	"No perch - Phosphorus"	2020	6	22
8	"LAC 8"	"Mesure 1"	2020-07-16 15:12:00	22.2566666666667	0	75.8766666666667	0	0	98.1333333333333	"No perch - Phosphorus"	2020	7	16
9	"LAC 9"	"Mesure 1"	2020-08-17 14:38:00	29.0766666666667	1.78333333333333	5.20666666666667	0	2.61	36.0633333333333	"Perch - Phosphorus"	2020	8	17
9	"LAC 9"	"Mesure 1"	2020-01-16 14:48:00	89.1366666666667	0	0	0	3.80666666666667	89.1366666666667	"Perch - Phosphorus"	2020	1	16
9	"LAC 9"	"Mesure 1"	2020-09-17 14:33:00	136.13	0	1.64	0	3.05333333333333	137.773333333333	"Perch - Phosphorus"	2020	9	17
9	"LAC 9"	"Mesure 1"	2020-02-06 14:36:00	1.65	0.87	2.28	1.35	3.81	6.15	"Perch - Phosphorus"	2020	2	6
9	"LAC 9"	"Mesure 1"	2020-10-16 14:30:20	139.916666666667	0	0	0	4.15666666666667	139.916666666667	"Perch - Phosphorus"	2020	10	16
9	"LAC 9"	"Mesure 1"	2020-03-12 14:04:00	13.55	0.286666666666667	1.25333333333333	0	3.02666666666667	15.0866666666667	"Perch - Phosphorus"	2020	3	12
9	"LAC 9"	"Mesure 1"	2020-11-17 15:15:20	80.43	0	0	0	3.13	80.43	"Perch - Phosphorus"	2020	11	17
9	"LAC 9"	"Mesure 1"	2020-07-16 15:14:20	89.9766666666667	0	0	0	2.39666666666667	89.9766666666667	"Perch - Phosphorus"	2020	7	16
9	"LAC 9"	"Mesure 1"	2020-05-11 14:49:00	6.00666666666667	0.266666666666667	1.8	0	1.93333333333333	8.07666666666667	"Perch - Phosphorus"	2020	5	11
9	"LAC 9"	"Mesure 1"	2020-12-10 14:47:00	62.19	0.0633333333333333	0.59	0	3.02666666666667	62.84	"Perch - Phosphorus"	2020	12	10
9	"LAC 9"	"Mesure 1"	2020-06-22 15:07:20	59.7266666666667	0	2.02333333333333	0	1.66666666666667	61.75	"Perch - Phosphorus"	2020	6	22
10	"LAC 10"	"Mesure 1"	2020-11-17 15:18:00	44.4266666666667	0	5.84666666666667	0	2.55333333333333	50.2733333333333	"Perch - Control"	2020	11	17
10	"LAC 10"	"Mesure 1"	2020-08-17 14:40:40	8.86666666666667	0.77	3.24333333333333	0	1.92333333333333	12.8866666666667	"Perch - Control"	2020	8	17
10	"LAC 10"	"Mesure 1"	2020-07-16 15:17:20	4.74	0.0733333333333333	2.27333333333333	0	1.37333333333333	7.08666666666667	"Perch - Control"	2020	7	16
10	"LAC 10"	"Mesure 1"	2020-05-11 14:52:20	2.59333333333333	0.253333333333333	2.44	0	1.50333333333333	5.29	"Perch - Control"	2020	5	11
10	"LAC 10"	"Mesure 1"	2020-09-17 14:35:00	63.0666666666667	0	0	0	2.12333333333333	63.0666666666667	"Perch - Control"	2020	9	17
10	"LAC 10"	"Mesure 1"	2020-01-16 14:50:00	2.05666666666667	1.26333333333333	5.05666666666667	0.3	3.19666666666667	8.67666666666667	"Perch - Control"	2020	1	16
10	"LAC 10"	"Mesure 1"	2020-03-12 14:07:00	3.16	0.02	9.39666666666667	0	2.01333333333333	12.5766666666667	"Perch - Control"	2020	3	12
10	"LAC 10"	"Mesure 1"	2020-06-22 15:10:00	32.3366666666667	0	0.566666666666667	0	1.68	32.9066666666667	"Perch - Control"	2020	6	22
10	"LAC 10"	"Mesure 1"	2020-10-16 14:33:00	54.2166666666667	0	0	0	3.07	54.2166666666667	"Perch - Control"	2020	10	16
10	"LAC 10"	"Mesure 1"	2020-02-06 14:40:00	4.56666666666667	0.376666666666667	4.75	0	1.91	9.69666666666667	"Perch - Control"	2020	2	6
10	"LAC 10"	"Mesure 1"	2020-12-10 14:49:20	25.23	0.873333333333333	13.0333333333333	0	2.76	39.14	"Perch - Control"	2020	12	10
11	"LAC 11"	"Mesure 1"	2020-02-06 14:43:00	6.05666666666667	0.94	6.63333333333333	0	3.01333333333333	13.6333333333333	"No perch - Phosphorus"	2020	2	6
11	"LAC 11"	"Mesure 1"	2020-08-17 14:43:00	29.3666666666667	13	6.06333333333333	0	1.66	48.4266666666667	"No perch - Phosphorus"	2020	8	17
11	"LAC 11"	"Mesure 1"	2020-11-17 15:20:00	7	3.85666666666667	11.39	0	5.68666666666667	22.2466666666667	"No perch - Phosphorus"	2020	11	17
11	"LAC 11"	"Mesure 1"	2020-03-12 14:09:00	4.02333333333333	0.443333333333333	2.55	0.00666666666666667	1.94333333333333	7.02333333333333	"No perch - Phosphorus"	2020	3	12
11	"LAC 11"	"Mesure 1"	2020-09-17 14:37:40	24.02	0.346666666666667	12.71	0	1.6	37.0766666666667	"No perch - Phosphorus"	2020	9	17
11	"LAC 11"	"Mesure 1"	2020-07-16 15:20:00	26.78	1.17666666666667	22.9666666666667	0	0	50.92	"No perch - Phosphorus"	2020	7	16
11	"LAC 11"	"Mesure 1"	2020-12-10 14:53:00	12.3133333333333	5.73	20.86	0	7.76	38.9066666666667	"No perch - Phosphorus"	2020	12	10
11	"LAC 11"	"Mesure 1"	2020-05-11 14:55:00	5.01333333333333	0.91	0.51	0	1.75666666666667	6.43666666666667	"No perch - Phosphorus"	2020	5	11
11	"LAC 11"	"Mesure 1"	2020-10-16 14:35:20	21.1333333333333	0.896666666666667	7.94333333333333	0	3.52666666666667	29.97	"No perch - Phosphorus"	2020	10	16
11	"LAC 11"	"Mesure 1"	2020-01-16 14:52:00	17.1666666666667	0.783333333333333	14.5066666666667	0	3.31666666666667	32.4566666666667	"No perch - Phosphorus"	2020	1	16
11	"LAC 11"	"Mesure 1"	2020-06-22 15:13:00	70.6466666666667	0	7.35333333333333	0	1.01666666666667	78	"No perch - Phosphorus"	2020	6	22
12	"LAC 12"	"Mesure 1"	2020-01-16 14:53:40	21.42	0.00666666666666667	7.40666666666667	0	2.59666666666667	28.8333333333333	"No perch - Control"	2020	1	16
12	"LAC 12"	"Mesure 1"	2020-02-06 14:46:00	7.93333333333333	0.403333333333333	7.08	0	2.74666666666667	15.42	"No perch - Control"	2020	2	6
12	"LAC 12"	"Mesure 1"	2020-10-16 14:38:00	32.0266666666667	0.33	0.926666666666667	0	2.36	33.2833333333333	"No perch - Control"	2020	10	16
12	"LAC 12"	"Mesure 1"	2020-11-17 15:22:40	33.0733333333333	1.12333333333333	6.21	0	3.74	40.4066666666667	"No perch - Control"	2020	11	17
12	"LAC 12"	"Mesure 1"	2020-08-17 14:45:00	30.83	0	2.87666666666667	0	1.58	33.7066666666667	"No perch - Control"	2020	8	17
12	"LAC 12"	"Mesure 1"	2020-07-16 15:23:00	32.6166666666667	0	6.68333333333333	0	0.51	39.3033333333333	"No perch - Control"	2020	7	16
12	"LAC 12"	"Mesure 1"	2020-03-12 14:11:40	2.71333333333333	0.216666666666667	6.15666666666667	0	2.18	9.09	"No perch - Control"	2020	3	12
12	"LAC 12"	"Mesure 1"	2020-12-10 14:56:00	8.26666666666667	3.35	21.2866666666667	0	6.64	32.9033333333333	"No perch - Control"	2020	12	10
12	"LAC 12"	"Mesure 1"	2020-09-17 14:40:00	22.9233333333333	0	2.91666666666667	0	1.43	25.8366666666667	"No perch - Control"	2020	9	17
12	"LAC 12"	"Mesure 1"	2020-05-11 14:58:00	2.11	0.48	2.46	0	1.62666666666667	5.04666666666667	"No perch - Control"	2020	5	11
12	"LAC 12"	"Mesure 1"	2020-06-22 15:15:20	23.0033333333333	0	6.86666666666667	0	0.453333333333333	29.8733333333333	"No perch - Control"	2020	6	22
13	"LAC 13"	"Mesure 1"	2020-08-17 14:48:00	13.93	2.46	4.73	0	2.32333333333333	21.1166666666667	"No perch - Control"	2020	8	17
13	"LAC 13"	"Mesure 1"	2020-02-06 14:49:40	8.70333333333333	0.39	1.16333333333333	0	2.55	10.2566666666667	"No perch - Control"	2020	2	6
13	"LAC 13"	"Mesure 1"	2020-10-16 14:42:00	94.4266666666667	0	0	0	2.68	94.4266666666667	"No perch - Control"	2020	10	16
13	"LAC 13"	"Mesure 1"	2020-01-16 14:55:00	28.0233333333333	0	0	0	2.64333333333333	28.0233333333333	"No perch - Control"	2020	1	16
13	"LAC 13"	"Mesure 1"	2020-03-12 14:14:00	9.34333333333333	0.313333333333333	0.0333333333333333	0	2.34666666666667	9.69	"No perch - Control"	2020	3	12
13	"LAC 13"	"Mesure 1"	2020-11-17 15:25:00	76.57	0	0	0	3.01	76.57	"No perch - Control"	2020	11	17
13	"LAC 13"	"Mesure 1"	2020-09-17 14:42:40	79.9133333333333	0	0	0	2.38333333333333	79.9133333333333	"No perch - Control"	2020	9	17
13	"LAC 13"	"Mesure 1"	2020-05-11 15:01:00	8.80666666666667	0.05	0.64	0	1.66333333333333	9.5	"No perch - Control"	2020	5	11
13	"LAC 13"	"Mesure 1"	2020-12-10 14:59:00	50.4266666666667	0	0	0	2.91333333333333	50.4266666666667	"No perch - Control"	2020	12	10
13	"LAC 13"	"Mesure 1"	2020-06-22 15:18:00	18.0833333333333	0	2.44	0	1.36666666666667	20.5233333333333	"No perch - Control"	2020	6	22
13	"LAC 13"	"Mesure 1"	2020-07-16 15:26:00	21.22	0	4.21666666666667	0	1.04	25.4366666666667	"No perch - Control"	2020	7	16
14	"LAC 14"	"Mesure 1"	2020-10-16 14:45:00	61.6466666666667	2.76	1	0	2.17333333333333	65.4066666666667	"No perch - Phosphorus"	2020	10	16
14	"LAC 14"	"Mesure 1"	2020-03-12 14:17:40	4.96333333333333	0.693333333333333	3.17333333333333	0	2.5	8.82333333333333	"No perch - Phosphorus"	2020	3	12
14	"LAC 14"	"Mesure 1"	2020-11-17 15:27:00	51.3866666666667	2.23	0.143333333333333	0	2.72666666666667	53.7566666666667	"No perch - Phosphorus"	2020	11	17
14	"LAC 14"	"Mesure 1"	2020-05-11 15:04:00	5.44666666666667	0	8.58333333333333	0	0.32	14.03	"No perch - Phosphorus"	2020	5	11
14	"LAC 14"	"Mesure 1"	2020-12-10 15:02:00	29.2033333333333	1.74	2.64	0.00333333333333333	3.02	33.59	"No perch - Phosphorus"	2020	12	10
14	"LAC 14"	"Mesure 1"	2020-01-16 14:57:00	3.50333333333333	1.57333333333333	7.61	0	2.79333333333333	12.6933333333333	"No perch - Phosphorus"	2020	1	16
14	"LAC 14"	"Mesure 1"	2020-02-06 14:53:00	5.92666666666667	0.313333333333333	6.11666666666667	0	1.41666666666667	12.3566666666667	"No perch - Phosphorus"	2020	2	6
14	"LAC 14"	"Mesure 1"	2020-06-22 15:21:00	11.3666666666667	0	32.97	0	0	44.3366666666667	"No perch - Phosphorus"	2020	6	22
14	"LAC 14"	"Mesure 1"	2020-08-17 14:50:20	10.3666666666667	1.58666666666667	2.77666666666667	0.72	2.28333333333333	15.4533333333333	"No perch - Phosphorus"	2020	8	17
14	"LAC 14"	"Mesure 1"	2020-07-16 15:28:00	25.11	0	25.34	0	0	50.45	"No perch - Phosphorus"	2020	7	16
14	"LAC 14"	"Mesure 1"	2020-09-17 14:45:00	21.79	1.06333333333333	2.57	0	2.04333333333333	25.4266666666667	"No perch - Phosphorus"	2020	9	17
15	"LAC 15"	"Mesure 1"	2020-02-06 14:56:00	2.19333333333333	0.52	0.693333333333333	0	1.76	3.40333333333333	"Perch - Control"	2020	2	6
15	"LAC 15"	"Mesure 1"	2020-10-16 14:47:00	53.8133333333333	0	0	0	2.36	53.8133333333333	"Perch - Control"	2020	10	16
15	"LAC 15"	"Mesure 1"	2020-03-12 14:20:40	6.37333333333333	0.0233333333333333	0.13	0	1.73333333333333	6.52333333333333	"Perch - Control"	2020	3	12
15	"LAC 15"	"Mesure 1"	2020-11-17 15:30:00	53.13	0	0	0	2.09333333333333	53.13	"Perch - Control"	2020	11	17
15	"LAC 15"	"Mesure 1"	2020-08-17 14:53:00	17.58	2.10666666666667	6.91666666666667	0	1.21	26.6066666666667	"Perch - Control"	2020	8	17
15	"LAC 15"	"Mesure 1"	2020-06-22 15:23:20	16.7466666666667	0	1.27666666666667	0	1.33	18.0233333333333	"Perch - Control"	2020	6	22
15	"LAC 15"	"Mesure 1"	2020-05-11 15:07:00	4.31	0.24	1.49333333333333	0	1.51666666666667	6.04333333333333	"Perch - Control"	2020	5	11
15	"LAC 15"	"Mesure 1"	2020-01-16 14:59:00	12.0966666666667	0.536666666666667	1.17666666666667	0	1.87666666666667	13.8133333333333	"Perch - Control"	2020	1	16
15	"LAC 15"	"Mesure 1"	2020-09-17 14:48:00	26.5533333333333	0.266666666666667	7.46	0	1.61666666666667	34.2833333333333	"Perch - Control"	2020	9	17
15	"LAC 15"	"Mesure 1"	2020-07-16 15:30:20	9.69666666666667	0	3.65666666666667	0	1.18	13.3566666666667	"Perch - Control"	2020	7	16
15	"LAC 15"	"Mesure 1"	2020-12-10 15:05:00	39.27	0	0.123333333333333	0	2.58333333333333	39.3933333333333	"Perch - Control"	2020	12	10
16	"LAC 16"	"Mesure 1"	2020-09-17 14:51:00	12.06	0.906666666666667	2.68	0	2.43	15.6433333333333	"Perch - Phosphorus"	2020	9	17
16	"LAC 16"	"Mesure 1"	2020-10-16 14:50:00	64.94	0	0	0	2.27	64.94	"Perch - Phosphorus"	2020	10	16
16	"LAC 16"	"Mesure 1"	2020-02-06 14:59:00	33.3233333333333	0	2.22	0	2.52	35.5433333333333	"Perch - Phosphorus"	2020	2	6
16	"LAC 16"	"Mesure 1"	2020-01-16 15:01:00	50.2	0	6.3	0	3.15666666666667	56.5033333333333	"Perch - Phosphorus"	2020	1	16
16	"LAC 16"	"Mesure 1"	2020-06-22 15:26:00	33.27	0	30.8066666666667	0	0	64.0733333333333	"Perch - Phosphorus"	2020	6	22
16	"LAC 16"	"Mesure 1"	2020-11-17 15:33:00	42.28	0.263333333333333	1.46	0	2.88666666666667	44	"Perch - Phosphorus"	2020	11	17
16	"LAC 16"	"Mesure 1"	2020-03-12 14:23:00	3.14666666666667	0.183333333333333	2.9	0.05	1.46	6.28333333333333	"Perch - Phosphorus"	2020	3	12
16	"LAC 16"	"Mesure 1"	2020-08-17 14:55:00	12.8933333333333	1.89	12.5566666666667	0	2.54666666666667	27.3433333333333	"Perch - Phosphorus"	2020	8	17
16	"LAC 16"	"Mesure 1"	2020-07-16 15:33:00	15.2766666666667	0	40.1466666666667	0	0	55.4166666666667	"Perch - Phosphorus"	2020	7	16
16	"LAC 16"	"Mesure 1"	2020-12-10 15:07:20	3.48	2.68	11.3533333333333	1.04	3.62666666666667	18.5533333333333	"Perch - Phosphorus"	2020	12	10
16	"LAC 16"	"Mesure 1"	2020-05-11 15:10:20	4.24333333333333	0	4.9	0	0.676666666666667	9.14	"Perch - Phosphorus"	2020	5	11
1	"LAC 1"	"Mesure 1"	2021-08-19 13:32:00	13.5566666666667	0	19.0266666666667	0	0.696666666666667	32.5833333333333	"No perch - Phosphorus"	2021	8	19
1	"LAC 1"	"Mesure 1"	2021-09-16 12:55:00	31.4333333333333	1.48666666666667	4.41	0	1.51666666666667	37.33	"No perch - Phosphorus"	2021	9	16
1	"LAC 1"	"Mesure 1"	2021-06-16 12:41:00	14.14	0	14.4833333333333	0	0.423333333333333	28.62	"No perch - Phosphorus"	2021	6	16
1	"LAC 1"	"Mesure 1"	2021-03-18 14:25:00	23.7066666666667	0	1.39666666666667	0	3.02	25.1066666666667	"No perch - Phosphorus"	2021	3	18
1	"LAC 1"	"Mesure 1"	2021-10-21 09:23:20	1.78666666666667	0.616666666666667	2.28	0	2.36666666666667	4.68666666666667	"No perch - Phosphorus"	2021	10	21
1	"LAC 1"	"Mesure 1"	2021-07-06 13:04:00	19.9733333333333	0	33.6866666666667	0	0	53.66	"No perch - Phosphorus"	2021	7	6
1	"LAC 1"	"Mesure 1"	2021-04-19 13:56:00	9.51333333333333	0	0	0	1.70666666666667	9.51333333333333	"No perch - Phosphorus"	2021	4	19
1	"LAC 1"	"Mesure 1"	2021-05-20 13:30:00	3.40666666666667	0.566666666666667	0.0433333333333333	3.30666666666667	1.92333333333333	7.31666666666667	"No perch - Phosphorus"	2021	5	20
2	"LAC 2"	"Mesure 1"	2021-08-19 13:35:00	13.0233333333333	0	5.78	0	0.71	18.8	"No perch - Control"	2021	8	19
2	"LAC 2"	"Mesure 1"	2021-03-18 14:28:00	1.82666666666667	0.43	6.05	0	1.56	8.30666666666667	"No perch - Control"	2021	3	18
2	"LAC 2"	"Mesure 1"	2021-07-06 13:06:00	18.4433333333333	0	13.1633333333333	0	0.433333333333333	31.6066666666667	"No perch - Control"	2021	7	6
2	"LAC 2"	"Mesure 1"	2021-04-19 14:00:00	0.00666666666666667	0.49	0.63	0.04	1.13333333333333	1.16666666666667	"No perch - Control"	2021	4	19
2	"LAC 2"	"Mesure 1"	2021-09-16 12:58:00	32.7533333333333	0.51	0	0	1.73666666666667	33.2633333333333	"No perch - Control"	2021	9	16
2	"LAC 2"	"Mesure 1"	2021-05-20 13:33:00	1.41333333333333	0.436666666666667	1.65	0	1.27333333333333	3.5	"No perch - Control"	2021	5	20
2	"LAC 2"	"Mesure 1"	2021-10-21 09:27:00	12.9333333333333	1.36333333333333	2.53666666666667	0	2.42	16.8333333333333	"No perch - Control"	2021	10	21
2	"LAC 2"	"Mesure 1"	2021-06-16 12:44:00	6.09333333333333	0.04	5.68666666666667	0	0.773333333333333	11.8166666666667	"No perch - Control"	2021	6	16
3	"LAC 3"	"Mesure 1"	2021-08-19 13:38:00	22.57	0.146666666666667	1.43666666666667	0	3	23.8166666666667	"Perch - Phosphorus"	2021	8	19
3	"LAC 3"	"Mesure 1"	2021-09-16 13:00:00	43.9333333333333	0.713333333333333	0.516666666666667	0	2.62666666666667	45.16	"Perch - Phosphorus"	2021	9	16
3	"LAC 3"	"Mesure 1"	2021-06-16 12:48:00	7.3	0.31	2.97666666666667	0	1.58666666666667	10.5866666666667	"Perch - Phosphorus"	2021	6	16
3	"LAC 3"	"Mesure 1"	2021-04-19 14:08:00	2.22666666666667	0.7	6.03666666666667	0	2.05666666666667	8.96666666666667	"Perch - Phosphorus"	2021	4	19
3	"LAC 3"	"Mesure 1"	2021-03-18 14:30:40	3.18	1.18	12.6933333333333	0	3.28666666666667	17.05	"Perch - Phosphorus"	2021	3	18
3	"LAC 3"	"Mesure 1"	2021-10-21 09:29:00	27.1066666666667	1.46	1.11666666666667	0	4.79666666666667	29.6866666666667	"Perch - Phosphorus"	2021	10	21
3	"LAC 3"	"Mesure 1"	2021-07-06 13:08:00	19.4833333333333	0	18.61	0	0.483333333333333	38.0933333333333	"Perch - Phosphorus"	2021	7	6
3	"LAC 3"	"Mesure 1"	2021-05-20 13:35:00	7.49333333333333	1.11	1.55333333333333	0	2.02333333333333	10.1566666666667	"Perch - Phosphorus"	2021	5	20
4	"LAC 4"	"Mesure 1"	2021-07-06 13:11:00	19.3233333333333	0	0.0266666666666667	0	1.31333333333333	19.35	"Perch - Control"	2021	7	6
4	"LAC 4"	"Mesure 1"	2021-03-18 14:33:00	6.68333333333333	0.316666666666667	5.60666666666667	0	2.46666666666667	12.61	"Perch - Control"	2021	3	18
4	"LAC 4"	"Mesure 1"	2021-08-19 13:40:00	25.2	2.89666666666667	3.30666666666667	0	0.746666666666667	20.6466666666667	"Perch - Control"	2021	8	19
4	"LAC 4"	"Mesure 1"	2021-06-16 12:51:00	7.91666666666667	0	4.32666666666667	0	1.29	12.2433333333333	"Perch - Control"	2021	6	16
4	"LAC 4"	"Mesure 1"	2021-04-19 14:11:00	4.56666666666667	0.296666666666667	1.56333333333333	0	1.86	6.43	"Perch - Control"	2021	4	19
4	"LAC 4"	"Mesure 1"	2021-09-16 13:02:00	2.03666666666667	0.743333333333333	6.27	0	2.17666666666667	9.05333333333333	"Perch - Control"	2021	9	16
4	"LAC 4"	"Mesure 1"	2021-05-20 13:38:00	10.5666666666667	0.14	0.376666666666667	0	1.9	11.0866666666667	"Perch - Control"	2021	5	20
4	"LAC 4"	"Mesure 1"	2021-10-21 09:31:00	11.4266666666667	1.15	1.87333333333333	0	2.30666666666667	14.4433333333333	"Perch - Control"	2021	10	21
5	"LAC 5"	"Mesure 1"	2021-08-19 13:44:00	28.2	2.02666666666667	1.30666666666667	0	2.31	12.9766666666667	"Perch - Control"	2021	8	19
5	"LAC 5"	"Mesure 1"	2021-09-16 13:05:00	19.7166666666667	1.00333333333333	0.883333333333333	0	2.64666666666667	21.61	"Perch - Control"	2021	9	16
5	"LAC 5"	"Mesure 1"	2021-07-06 13:13:40	18.6233333333333	0	22.69	0	1.7	41.3066666666667	"Perch - Control"	2021	7	6
5	"LAC 5"	"Mesure 1"	2021-10-21 09:33:20	16.84	1.66666666666667	1.07	0	3.49	19.5733333333333	"Perch - Control"	2021	10	21
5	"LAC 5"	"Mesure 1"	2021-03-18 14:35:40	6.22333333333333	0.386666666666667	0	0	2.34666666666667	6.61333333333333	"Perch - Control"	2021	3	18
5	"LAC 5"	"Mesure 1"	2021-06-16 12:55:20	22.12	0	0.0166666666666667	0	1.79	22.1366666666667	"Perch - Control"	2021	6	16
5	"LAC 5"	"Mesure 1"	2021-04-19 14:16:20	5.75666666666667	0.123333333333333	0	0	1.63666666666667	5.88333333333333	"Perch - Control"	2021	4	19
5	"LAC 5"	"Mesure 1"	2021-05-20 13:40:00	1.07	0.893333333333333	1.38666666666667	1.04666666666667	2.33	4.4	"Perch - Control"	2021	5	20
6	"LAC 6"	"Mesure 1"	2021-03-18 14:38:00	7.59333333333333	1.17	5.64	0.23	2.42	14.63	"Perch - Phosphorus"	2021	3	18
6	"LAC 6"	"Mesure 1"	2021-08-19 13:46:20	31.2	0.286666666666667	4.76	0	2.7	25.2133333333333	"Perch - Phosphorus"	2021	8	19
6	"LAC 6"	"Mesure 1"	2021-04-19 14:21:00	9.91333333333333	0.02	0.913333333333333	0	2.17	10.8466666666667	"Perch - Phosphorus"	2021	4	19
6	"LAC 6"	"Mesure 1"	2021-09-16 13:07:00	32.8466666666667	0.22	0	0	4.47333333333333	33.07	"Perch - Phosphorus"	2021	9	16
6	"LAC 6"	"Mesure 1"	2021-07-06 13:16:00	28.75	0	33.94	0	0	62.69	"Perch - Phosphorus"	2021	7	6
6	"LAC 6"	"Mesure 1"	2021-05-20 13:43:00	5.66	0.526666666666667	0.91	0	2.28	7.10333333333333	"Perch - Phosphorus"	2021	5	20
6	"LAC 6"	"Mesure 1"	2021-10-21 09:35:20	5.58666666666667	1.29	1.51	0	2.87666666666667	8.38666666666667	"Perch - Phosphorus"	2021	10	21
6	"LAC 6"	"Mesure 1"	2021-06-16 12:58:00	9.26	0	5.65333333333333	0	1.28	14.9133333333333	"Perch - Phosphorus"	2021	6	16
7	"LAC 7"	"Mesure 1"	2021-08-19 13:49:00	34.2	1.11333333333333	0.933333333333333	0	1.80666666666667	11.6	"No perch - Control"	2021	8	19
7	"LAC 7"	"Mesure 1"	2021-06-16 13:01:00	8.87666666666667	0	2.64	0	1.56333333333333	11.5133333333333	"No perch - Control"	2021	6	16
7	"LAC 7"	"Mesure 1"	2021-03-18 14:41:00	6.45	1.25	5.61333333333333	0	2.62	13.3133333333333	"No perch - Control"	2021	3	18
7	"LAC 7"	"Mesure 1"	2021-10-21 09:37:00	7.19	0.14	3.91333333333333	0	2.21666666666667	11.2433333333333	"No perch - Control"	2021	10	21
7	"LAC 7"	"Mesure 1"	2021-09-16 13:09:00	12.0533333333333	0.24	5.14333333333333	0	1.12666666666667	17.4366666666667	"No perch - Control"	2021	9	16
7	"LAC 7"	"Mesure 1"	2021-07-06 13:18:00	25.1866666666667	0	0	0	1.41333333333333	25.1866666666667	"No perch - Control"	2021	7	6
7	"LAC 7"	"Mesure 1"	2021-04-19 14:24:40	4.58666666666667	0.346666666666667	0	0	1.63666666666667	4.93333333333333	"No perch - Control"	2021	4	19
7	"LAC 7"	"Mesure 1"	2021-05-20 13:46:00	3.82666666666667	0.816666666666667	0.753333333333333	0	1.76666666666667	5.4	"No perch - Control"	2021	5	20
8	"LAC 8"	"Mesure 1"	2021-07-06 13:20:40	41.8166666666667	0	10.36	0	1.72333333333333	52.1733333333333	"No perch - Phosphorus"	2021	7	6
8	"LAC 8"	"Mesure 1"	2021-03-18 14:43:00	3.95333333333333	0.2	15.45	0	2.69	19.6066666666667	"No perch - Phosphorus"	2021	3	18
8	"LAC 8"	"Mesure 1"	2021-08-19 13:51:00	37.2	0.536666666666667	7.89333333333333	0	2.42333333333333	19.6366666666667	"No perch - Phosphorus"	2021	8	19
8	"LAC 8"	"Mesure 1"	2021-04-19 14:30:00	2.63	0.253333333333333	6.6	0	1.78666666666667	9.48333333333333	"No perch - Phosphorus"	2021	4	19
8	"LAC 8"	"Mesure 1"	2021-09-16 13:11:00	6.16333333333333	1.48	6.25333333333333	0	2.69333333333333	13.8933333333333	"No perch - Phosphorus"	2021	9	16
